1618388962.411,131,1,0020800000000000
1618388962.422,71,2,2000000000000000
1618388962.423,936,1,0100274400000000
1618388962.424,936,2,0100274400000000
1618388962.425,359,1,727f2c00001a0d00
1618388962.426,359,2,727f2c00001a0d00
1618388962.426,531,1,0101000000121b41
1618388962.427,534,2,62183f2256000000
1618388962.428,71,1,2000000000000000
1618388962.430,71,2,2000000000000000
1618388962.434,535,1,185818541878186c
1618388962.438,359,1,727f2c00001a0d00
1618388962.440,359,2,727f2c00001a0d00
1618388962.436,535,2,185818541878186c
1618388962.441,118,1,3e35400071010000
1618388962.442,118,2,3e35400071010000
1618388962.448,369,1,4460000000000000
1618388962.443,71,1,2000000000000000
1618388962.444,972,2,4000000000000000
1618388962.449,512,2,00007f497f520000
1618388962.453,936,2,0100274700000000
1618388962.451,936,1,0100274700000000
1618388962.455,516,1,3f347d0626000000
1618388962.459,516,2,3f347d0626000000
1618388962.459,1045,1,2058247d08410841
1618388962.460,133,2,7c1700006e500102
1618388962.464,71,1,2000000000000000
1618388962.466,71,2,2000000000000000
1618388962.467,1077,1,082408611c200900
1618388962.468,936,2,0100274a00000000
1618388962.469,359,1,727f2a00001a0f00
1618388962.470,359,2,727f2a00001a0f00
1618388962.471,531,1,0101000000121a41
1618388962.471,534,2,1664742a56000000
1618388962.473,71,1,2000000000000000
1618388962.475,71,2,2000000000000000
1618388962.476,512,1,00007f487f510000
1618388962.478,535,2,184818441868185c
1618388962.480,359,2,727f2900001a0f00
1618388962.481,118,2,3e31400071010000
1618388962.481,145,1,7e3c7f3c00000000
1618388962.483,1109,1,0000000000000000
1618388962.486,972,2,4000000000000000
1618388962.478,806,1,7f60013c01420000
1618388962.488,512,1,00007f487f510000
1618388962.490,512,2,00007f487f510000
1618388962.490,936,1,0100274c00000000
1618388962.492,936,2,0100274c00000000
1618388962.493,516,1,3f307d0627000000
1618388962.518,516,2,3f307d0627000000
1618388962.519,1200,1,6500800050000807
1618388962.520,133,2,7c14000067100102
1618388962.543,71,1,2000000000000000
1618388962.548,936,1,0100274d00000000
1618388962.546,71,2,2000000000000000
1618388962.549,936,2,0100274d00000000
1618388962.551,359,1,727f2900001a1000
1618388962.552,359,2,727f2900001a1000
1618388962.557,125,1,0000076000205715
1618388962.563,532,2,8000000000007960
1618388962.568,71,1,2000000000000000
1618388962.569,71,2,2000000000000000
1618388962.583,817,1,40413d7202580c00
1618388962.584,560,2,400600007e000000
1618388962.584,359,1,727f2800001a0f00
1618388962.591,359,2,727f2800001a0f00
1618388962.596,118,2,3e2e400071010000
1618388962.597,71,1,2000000000000000
1618388962.595,118,1,3e2e400071010000
1618388962.600,71,2,2000000000000000
1618388962.601,512,1,00007f477f500000
1618388962.602,512,2,00007f477f500000
1618388962.603,936,1,0100274f00000000
1618388962.606,936,2,0100274f00000000
1618388962.607,516,1,3f2e7d062c000000
1618388962.608,516,2,3f2e7d062c000000
1618388962.609,1046,1,5c020e2c01000000
1618388962.609,1200,2,6500800080000009
1618388962.613,71,1,2000000000000000
1618388962.614,71,2,2000000000000000
1618388962.618,1069,1,00024d0000004000
1618388962.620,609,2,00005a005a000000
1618388962.624,359,1,727f2800001a1000
1618388962.625,359,2,727f2800001a1000
1618388962.629,531,1,0101000000121a41
1618388962.637,145,2,7e2b7f302f281000
1618388962.643,131,1,0020800000000000
1618388962.644,131,2,0020800000000000
1618388962.645,535,1,18301828184c1840
1618388962.645,560,2,400600007e000000
1618388962.646,359,1,727f2900001a1000
1618388962.648,359,2,727f2900001a1000
1618388962.649,118,1,3e2f400071010000
1618388962.650,118,2,3e2f400071010000
1618388962.652,145,1,7e067f2c00000000
1618388962.652,71,2,2000000000000000
1618388962.653,512,1,00007f477f500000
1618388962.654,512,2,00007f477f500000
1618388962.655,936,1,0100275000000000
1618388962.656,936,2,0100275000000000
1618388962.656,609,1,00005a005a000000
1618388962.660,609,2,00005a005a000000
1618388962.661,1200,1,650080005000080d
1618388962.661,133,2,7c17000070300102
1618388962.664,71,2,2000000000000000
1618388962.662,71,1,2000000000000000
1618388962.664,76,1,105f014000000000
1618388962.665,936,2,0100275000000000
1618388962.665,359,1,727f2800001a1000
1618388962.666,359,2,727f2800001a1000
1618388962.667,531,1,0101000000121a41
1618388962.668,146,2,6f48701873426c46
1618388962.669,992,1,0000000080000000
1618388962.671,611,1,0000000004000000
1618388962.670,992,2,0000000080000000
1618388962.672,120,2,0168801000000000
1618388962.674,145,1,7f447f2600000000
1618388962.674,359,2,727f2800001a1100
1618388962.675,146,1,6f4f701673367c4b
1618388962.676,118,2,3e31400071010000
1618388962.679,71,2,2000000000000000
1618388962.677,71,1,2000000000000000
1618388962.682,65,1,0000000000000000
1618388962.683,120,2,0068001000000000
1618388962.685,936,1,0100274d00000000
1618388962.686,936,2,0100274d00000000
1618388962.687,578,1,026c204e23000001
1618388962.688,578,2,026c204e23000001
1618388962.689,1200,1,6500800020000810
1618388962.690,133,2,7c1d000060300102
1618388962.690,71,1,2000000000000000
1618388962.692,71,2,2000000000000000
1618388962.693,936,1,0100274d00000000
1618388962.695,936,2,0100274d00000000
1618388962.695,359,1,727f2800001a1000
1618388962.717,359,2,727f2800001a1000
1618388962.718,531,1,0101000000121a41
1618388962.719,532,2,8000000000007010
1618388962.720,71,1,2000000000000000
1618388962.722,71,2,2000000000000000
1618388962.724,535,1,1810180818241818
1618388962.724,560,2,400600007e000000
1618388962.726,359,1,727f2800001a1000
1618388962.729,359,2,727f2800001a1000
1618388962.730,118,1,3e38400071010000
1618388962.731,118,2,3e38400071010000
1618388962.733,71,1,2000000000000000
1618388962.734,71,2,2000000000000000
1618388962.737,65,1,0000000000000000
1618388962.742,514,2,043c58006000206b
1618388962.743,936,1,0100274a00000000
1618388962.744,936,2,0100274a00000000
1618388962.745,516,1,3f2e7d0637000000
1618388962.746,118,2,3e3a400071010000
1618388962.747,1200,1,6500800010000002
1618388962.747,133,2,7c2500005e700102
1618388962.749,71,1,2000000000000000
1618388962.768,936,1,0100274700000000
1618388962.767,71,2,2000000000000000
1618388962.769,936,2,0100274700000000
1618388962.770,359,1,727f2800001a1000
1618388962.771,359,2,727f2800001a1000
1618388962.771,532,1,8000000000007d20
1618388962.772,146,2,6f55702673472a7e
1618388962.773,71,1,2000000000000000
1618388962.775,71,2,2000000000000000
1618388962.776,514,1,042778006000205a
1618388962.777,512,2,00007f457f4f0000
1618388962.778,806,1,7f60013c01420000
1618388962.779,1459,2,4d00010101010101
1618388962.780,1068,1,7400000059400000
1618388962.781,1068,2,7400000059400000
1618388962.782,131,1,0020800000000000
1618388962.783,1109,2,0000000000000000
1618388962.783,512,1,00007f457f4f0000
1618388962.785,512,2,00007f457f4f0000
1618388962.791,936,1,0100274100000000
1618388962.795,936,2,0100274100000000
1618388962.796,516,1,3f2e7d0637000000
1618388962.817,516,2,3f2e7d0637000000
1618388962.818,1200,1,6500800040000806
1618388962.819,133,2,7c2b00005e100102
1618388962.820,71,1,2000000000000000
1618388962.821,71,2,2000000000000000
1618388962.822,936,1,0100274000000000
1618388962.823,936,2,0100274000000000
1618388962.825,359,2,727f2800001a1000
1618388962.824,359,1,727f2800001a1000
1618388962.826,531,1,0101000000121b41
1618388962.829,71,1,2000000000000000
1618388962.826,146,2,6f48701873742060
1618388962.830,71,2,2000000000000000
1618388962.833,535,1,19181920180c1908
1618388962.834,1068,2,7400000059400000
1618388962.836,359,1,727f2800001a0f00
1618388962.837,359,2,727f2800001a0f00
1618388962.838,118,1,3e45400071010000
1618388962.841,118,2,3e45400071010000
1618388962.842,71,1,2000000000000000
1618388962.844,71,2,2000000000000000
1618388962.845,65,1,0000000000000000
1618388962.846,514,2,041138006000203c
1618388962.848,936,1,0100273b00000000
1618388962.849,936,2,0100273b00000000
1618388962.850,516,1,3f2e7d0640000000
1618388962.851,516,2,3f2e7d0640000000
1618388962.858,1200,1,6500800070000809
1618388962.859,1200,2,6500800070000809
1618388962.860,71,1,2000000000000000
1618388962.861,71,2,2000000000000000
1618388962.892,1057,1,0000280000005a1d
1618388962.895,359,1,727f2800001a0f00
1618388962.893,609,2,0000590059000000
1618388962.896,359,2,727f2800001a0f00
1618388962.896,125,1,00000980001f1806
1618388962.898,146,2,6f51702373552142
1618388962.903,131,1,0020800000000000
1618388962.905,131,2,0020800000000000
1618388962.907,535,1,1928192819041914
1618388962.909,359,1,727f2900001a0e00
1618388962.908,145,2,7f087f58783d1000
1618388962.912,359,2,727f2900001a0e00
1618388962.913,118,1,3e44400071010000
1618388962.916,145,1,7e067f6000000000
1618388962.914,118,2,3e44400071010000
1618388962.917,71,2,2000000000000000
1618388962.918,65,1,0000000000000000
1618388962.919,512,2,00007f437f4f0000
1618388962.920,936,1,0100273a00000000
1618388962.922,936,2,0100273a00000000
1618388962.923,516,1,3f347c0646000000
1618388962.943,516,2,3f347c0646000000
1618388962.944,1200,1,650080006000080c
1618388962.949,133,2,7c24000061500102
1618388962.951,71,1,2000000000000000
1618388962.952,71,2,2000000000000000
1618388962.953,936,1,0100273b00000000
1618388962.955,936,2,0100273b00000000
1618388962.957,359,1,727f2a00001a0f00
1618388962.958,359,2,727f2a00001a0f00
1618388962.960,532,1,8000000000007450
1618388962.962,532,2,8000000000007450
1618388962.966,71,1,2000000000000000
1618388962.972,71,2,2000000000000000
1618388962.977,1076,1,2717171a0f010030
1618388962.978,145,2,7f397f5c3d1f1000
1618388962.979,145,1,7f397f5c00000000
1618388962.980,359,2,727f2900001a0e00
1618388962.980,118,1,3e3d400071010000
1618388962.982,118,2,3e3d400071010000
1618388962.984,71,1,2000000000000000
1618388962.985,71,2,2000000000000000
1618388962.986,65,1,0000000000000000
1618388962.991,120,2,0068001000000000
1618388962.991,936,1,0100274000000000
1618388962.993,130,2,6000143463800000
1618388962.993,1068,1,7400000059400000
1618388963.000,1068,2,7400000059400000
1618388963.001,1200,1,650080003000000e
1618388963.002,133,2,7c1b000060100102
1618388963.003,71,1,2000000000000000
1618388963.004,71,2,2000000000000000
1618388963.004,2024,1,0341113f00000000
1618388963.005,130,2,5f00143063800000
1618388963.006,359,1,727f2c00001a0e00
1618388963.013,359,2,727f2c00001a0e00
1618388963.014,531,1,0101000000121a41
1618388963.016,532,2,8000000000007120
1618388963.018,71,1,2000000000000000
1618388963.019,71,2,2000000000000000
1618388963.020,535,1,194c195019281938
1618388963.021,1152,2,0000000000000000
1618388963.024,359,1,727f2b00001a0e00
1618388963.025,359,2,727f2b00001a0e00
1618388963.026,118,1,3e35400071010000
1618388963.030,118,2,3e35400071010000
1618388963.043,71,1,2000000000000000
1618388963.045,71,2,2000000000000000
1618388963.047,65,1,0000000000000000
1618388963.050,514,2,0435480060002107
1618388963.051,936,1,0100274700000000
1618388963.053,133,2,7c17000069600102
1618388963.056,578,1,026c204623000001
1618388963.058,578,2,026c204623000001
1618388963.060,1200,1,6500800000000001
1618388963.061,133,2,7c1600006b700102
1618388963.063,71,1,2000000000000000
1618388963.064,71,2,2000000000000000
1618388963.066,936,1,0100274a00000000
1618388963.067,130,2,5f00142863800000
1618388963.068,359,1,727f2c00001a0d00
1618388963.069,359,2,727f2c00001a0d00
1618388963.070,532,1,8000000000007e10
1618388963.071,534,2,1168732a56000000
1618388963.072,71,1,2000000000000000
1618388963.073,71,2,2000000000000000
1618388963.075,516,1,3f3a7c064f000000
1618388963.076,1058,2,0000006c3b000202
1618388963.093,806,1,7f60013c01420000
1618388963.095,359,2,727f2c00001a0c00
1618388963.096,145,1,7f537f4000000000
1618388963.097,118,2,3e30400071010000
1618388963.099,131,1,0020800000000000
1618388963.101,131,2,0020800000000000
1618388963.103,65,1,0000000000000000
1618388963.118,512,2,00007f417f4c0000
1618388963.120,936,1,0100274d00000000
1618388963.122,133,2,7c1700006f400102
1618388963.123,118,1,3e30400071010000
1618388963.143,118,2,3e30400071010000
1618388963.147,1200,1,6500800030000805
1618388963.149,133,2,7c1800006f300102
1618388963.152,71,1,2000000000000000
1618388963.154,71,2,2000000000000000
1618388963.157,936,1,0100274f00000000
1618388963.159,130,2,6300142462800000
1618388963.161,359,1,727f2d00001a0c00
1618388963.164,359,2,727f2d00001a0c00
1618388963.166,531,1,0101000000121b41
1618388963.169,532,2,8000000000007b40
1618388963.171,71,1,2000000000000000
1618388963.173,71,2,2000000000000000
1618388963.175,145,1,7f2a7f3a00000000
1618388963.178,1068,2,7400000059400000
1618388963.180,359,1,727f2d00001a0b00
1618388963.181,359,2,727f2d00001a0b00
1618388963.182,118,1,3e32400071010000
1618388963.184,118,2,3e32400071010000
1618388963.185,71,1,2000000000000000
1618388963.186,71,2,2000000000000000
1618388963.187,65,1,0000000000000000
1618388963.190,936,1,0100274d00000000
1618388963.188,514,2,045c280060002132
1618388963.192,578,1,026c204f23000001
1618388963.191,133,2,7c1b000061200102
1618388963.193,578,2,026c204f23000001
1618388963.194,1200,1,6500800060000808
1618388963.195,133,2,7c1c000061300102
1618388963.197,71,1,2000000000000000
1618388963.198,71,2,2000000000000000
1618388963.200,1069,1,00024e0000004000
1618388963.201,609,2,00005b005b000000
1618388963.202,359,1,727f2e00001a0b00
1618388963.204,359,2,727f2e00001a0b00
1618388963.205,125,1,00000870001f4850
1618388963.206,532,2,8000000000007870
1618388963.207,131,1,0020800000000000
1618388963.208,129,2,0000000000000000
1618388963.209,535,1,1978197c1960196c
1618388963.210,145,2,7f3f7f2405591000
1618388963.211,359,1,727f2e00001a0b00
1618388963.212,359,2,727f2e00001a0b00
1618388963.214,118,1,3e36400071010000
1618388963.214,118,2,3e36400071010000
1618388963.215,145,1,7f387f2400000000
1618388963.217,71,2,2000000000000000
1618388963.219,512,1,00007f407f4c0000
1618388963.221,512,2,00007f407f4c0000
1618388963.222,936,1,0100274a00000000
1618388963.223,133,2,7c1f000063800102
1618388963.223,516,1,3f3b7d065c000000
1618388963.224,516,2,3f3b7d065c000000
1618388963.225,1200,1,650080007000080b
1618388963.227,133,2,7c1f000064700102
1618388963.228,71,1,2000000000000000
1618388963.241,71,2,2000000000000000
1618388963.242,936,1,0100274900000000
1618388963.243,130,2,6600142863800000
1618388963.244,359,1,727f3100001a0900
1618388963.245,359,2,727f3100001a0900
1618388963.247,531,1,0101000000121c41
1618388963.248,532,2,8000000000007560
1618388963.249,133,1,7c20000065500102
1618388963.250,71,2,2000000000000000
1618388963.250,1072,1,0700764b7c01166f
1618388963.253,560,2,400600007e000000
1618388963.253,145,1,7f157f2400000000
1618388963.254,359,2,727f3100001a0800
1618388963.255,118,1,3e39400071010000
1618388963.255,118,2,3e39400071010000
1618388963.256,71,1,2000000000000000
1618388963.292,71,2,2000000000000000
1618388963.294,65,1,0000000000000000
1618388963.295,376,2,000002030e6d426d
1618388963.302,938,1,0022200000000000
1618388963.314,133,2,7c20000068200102
1618388963.317,578,1,026c204a23000001
1618388963.319,578,2,026c204a23000001
1618388963.323,1084,1,32484b5e48208038
1618388963.324,1200,2,650080004000080e
1618388963.325,71,1,2000000000000000
1618388963.332,71,2,2000000000000000
1618388963.339,130,2,6400142863800000
1618388963.337,2024,1,0341336100000000
1618388963.339,359,1,727f3200001a0800
1618388963.341,359,2,727f3200001a0800
1618388963.354,532,1,8000000000007230
1618388963.355,532,2,8000000000007230
1618388963.356,71,1,2000000000000000
1618388963.358,71,2,2000000000000000
1618388963.361,535,1,19601954197c1974
1618388963.362,1152,2,0000000000000000
1618388963.365,359,1,727f3200001a0700
1618388963.366,359,2,727f3200001a0700
1618388963.371,118,1,3e3a400071010000
1618388963.372,118,2,3e3a400071010000
1618388963.374,71,1,2000000000000000
1618388963.376,71,2,2000000000000000
1618388963.381,65,1,0000000000000000
1618388963.386,512,2,00007f407f4a0000
1618388963.388,936,1,0100274400000000
1618388963.391,936,2,0100274400000000
1618388963.393,949,1,010a010a01070109
1618388963.395,118,2,3e3a400071010000
1618388963.397,71,1,2000000000000000
1618388963.400,133,2,7c2000005f500102
1618388963.402,357,1,1040000000000000
1618388963.404,71,2,2000000000000000
1618388963.406,936,1,0100274400000000
1618388963.407,130,2,6400142863800000
1618388963.410,359,1,727f3200001a0600
1618388963.412,359,2,727f3200001a0600
1618388963.414,532,1,8000000000007f00
1618388963.415,534,2,790e154f56000000
1618388963.416,71,1,2000000000000000
1618388963.419,71,2,2000000000000000
1618388963.420,516,1,3f3b7d066c000000
1618388963.422,514,2,0449580060002179
1618388963.423,359,1,727f3400001a0600
1618388963.424,359,2,727f3400001a0600
1618388963.425,145,1,7f7f7f4c00000000
1618388963.426,118,2,3e3a400071010000
1618388963.427,2015,1,0201070000000000
1618388963.429,131,2,0020800000000000
1618388963.430,65,1,0000000000000000
1618388963.432,514,2,0440680060002172
1618388963.434,130,1,6400142863800000
1618388963.435,936,2,0100274400000000
1618388963.436,516,1,3f3b7d066b000000
1618388963.437,578,2,026c204122000001
1618388963.440,1200,1,6500800020000804
1618388963.441,133,2,7c21000064500102
1618388963.442,71,1,2000000000000000
1618388963.443,71,2,2000000000000000
1618388963.444,2024,1,0341077b00000000
1618388963.444,130,2,6500142462800000
1618388963.447,359,2,727f3400001a0600
1618388963.449,531,1,0101000000121c41
1618388963.445,359,1,727f3400001a0600
1618388963.450,532,2,8000000000007c30
1618388963.453,71,2,2000000000000000
1618388963.452,71,1,2000000000000000
1618388963.456,535,1,1938193819641950
1618388963.456,74,2,0200000000000040
1618388963.457,359,1,727f3400001a0500
1618388963.458,359,2,727f3400001a0500
1618388963.459,118,1,3e3a400071010000
1618388963.460,119,2,216f08317f082222
1618388963.461,71,1,2000000000000000
1618388963.462,71,2,2000000000000000
1618388963.463,65,1,0000000000000000
1618388963.469,514,2,0430180060002158
1618388963.472,130,1,6300142863800000
1618388963.472,936,2,0100274400000000
1618388963.474,118,1,3e3a400071010000
1618388963.474,118,2,3e3a400071010000
1618388963.479,133,2,7c2100005a100102
1618388963.476,1200,1,6500800050000807
1618388963.481,71,1,2000000000000000
1618388963.484,71,2,2000000000000000
1618388963.488,1069,1,00024e0000004000
1618388963.489,1058,2,0000006b3b000202
1618388963.490,359,1,727f3500001a0500
1618388963.491,359,2,727f3500001a0500
1618388963.493,531,1,0101000000121c41
1618388963.494,532,2,8000000000007960
1618388963.495,131,1,0020800000000000
1618388963.496,131,2,0020800000000000
1618388963.497,535,1,192819201948193c
1618388963.500,145,2,7f5c7f5606111000
1618388963.501,359,1,727f3500001a0600
1618388963.503,146,1,6f377015737c7311
1618388963.501,359,2,727f3500001a0600
1618388963.508,118,2,3e3a400071010000
1618388963.508,145,1,7f477f4600000000
1618388963.509,71,2,2000000000000000
1618388963.510,512,1,00007f407f480000
1618388963.519,936,1,0100274400000000
1618388963.518,512,2,00007f407f480000
1618388963.520,936,2,0100274400000000
1618388963.520,609,1,00005e005e000000
1618388963.521,609,2,00005e005e000000
1618388963.524,133,2,7c21000060700102
1618388963.523,1200,1,650080008000080a
1618388963.525,71,1,2000000000000000
1618388963.526,71,2,2000000000000000
1618388963.530,936,1,0100274400000000
1618388963.531,130,2,6400142863800000
1618388963.544,359,1,727f3400001a0500
1618388963.545,359,2,727f3400001a0500
1618388963.546,532,1,8000000000007670
1618388963.547,534,2,6821036156000000
1618388963.549,71,1,2000000000000000
1618388963.550,71,2,2000000000000000
1618388963.552,1076,1,2718171a0f010030
1618388963.554,145,2,7f3d7f4e010d1000
1618388963.556,145,1,7f3d7f4e00000000
1618388963.566,359,2,727f3500001a0500
1618388963.569,118,1,3e3a400071010000
1618388963.570,119,2,214008327f080e27
1618388963.570,71,1,2000000000000000
1618388963.572,71,2,2000000000000000
1618388963.574,359,2,727f3600001a0500
1618388963.572,66,1,0000000000000000
1618388963.575,936,1,0100274400000000
1618388963.576,936,2,0100274400000000
1618388963.578,1068,1,7400000059400000
1618388963.579,1068,2,7400000059400000
1618388963.580,1200,1,650080005000080d
1618388963.581,133,2,7c21000066300102
1618388963.593,71,1,2000000000000000
1618388963.593,71,2,2000000000000000
1618388963.594,936,1,0100274400000000
1618388963.595,130,2,6300142863800000
1618388963.596,359,1,727f3500001a0500
1618388963.596,359,2,727f3500001a0500
1618388963.597,532,1,8000000000007340
1618388963.598,534,2,482f531256000000
1618388963.600,71,1,2000000000000000
1618388963.603,71,2,2000000000000000
1618388963.604,535,1,1908190819281918
1618388963.617,1152,2,0000000000000000
1618388963.618,359,1,727f3500001a0500
1618388963.619,359,2,727f3500001a0500
1618388963.620,118,1,3e3a400071010000
1618388963.621,118,2,3e3a400071010000
1618388963.622,71,1,2000000000000000
1618388963.623,71,2,2000000000000000
1618388963.624,65,1,0000000000000000
1618388963.625,514,2,0415280060002115
1618388963.627,130,1,6300142862800000
1618388963.628,359,2,727f3700001a0400
1618388963.642,578,1,026c205323000001
1618388963.643,578,2,026c205323000001
1618388963.644,992,1,0000000080000000
1618388963.650,133,2,7c2100005c300102
1618388963.651,71,1,2000000000000000
1618388963.652,71,2,2000000000000000
1618388963.653,936,1,0100274400000000
1618388963.654,130,2,6400142863800000
1618388963.667,359,1,727f3700001a0500
1618388963.669,359,2,727f3700001a0500
1618388963.672,532,1,8000000000007010
1618388963.674,534,2,087f5e3e56000000
1618388963.677,71,1,2000000000000000
1618388963.683,516,1,3f3d7c067b000000
1618388963.679,71,2,2000000000000000
1618388963.684,145,2,7f2b7f5425491000
1618388963.686,359,1,727f3500001a0500
1618388963.690,145,1,7f2b7f5400000000
1618388963.691,118,2,3e3a400071010000
1618388963.692,1109,1,0000000000000000
1618388963.693,1109,2,0000000000000000
1618388963.688,359,2,727f3500001a0500
1618388963.694,65,1,0000000000000000
1618388963.717,514,2,042c580060002104
1618388963.719,936,1,0100274400000000
1618388963.721,936,2,0100274400000000
1618388963.724,516,1,3f3d7c067f000000
1618388963.728,516,2,3f3d7c067f000000
1618388963.731,145,1,7f1a7f4400000000
1618388963.733,133,2,7c21000062700102
1618388963.735,71,1,2000000000000000
1618388963.738,71,2,2000000000000000
1618388963.740,936,1,0100274400000000
1618388963.744,130,2,6500142863800000
1618388963.747,359,1,727f3800001a0200
1618388963.750,359,2,727f3800001a0200
1618388963.752,531,1,0101000000121c41
1618388963.757,532,2,8000000000007d20
1618388963.759,71,1,2000000000000000
1618388963.762,71,2,2000000000000000
1618388963.764,535,1,1a141a1819041a08
1618388963.767,74,2,0200000000000040
1618388963.769,359,1,727f3900001a0300
1618388963.772,118,1,3e3a400071010000
1618388963.770,359,2,727f3900001a0300
1618388963.773,119,2,220508327f081e21
1618388963.775,71,1,2000000000000000
1618388963.777,71,2,2000000000000000
1618388963.778,65,1,0000000000000000
1618388963.781,514,2,043a080060002213
1618388963.783,130,1,6600142463800000
1618388963.786,359,2,727f3800001a0200
1618388963.790,516,1,3f3d7d067d000000
1618388963.792,578,2,026c205123000001
1618388963.794,1046,1,58020a2c01000000
1618388963.797,133,2,7c23000066100102
1618388963.799,71,1,2000000000000000
1618388963.801,71,2,2000000000000000
1618388963.803,1085,1,003a254400000000
1618388963.804,609,2,0000600060000000
1618388963.806,359,1,727f3900001a0100
1618388963.809,359,2,727f3900001a0100
1618388963.810,531,1,0101000000121d41
1618388963.814,131,1,0020800000000000
1618388963.811,532,2,8000000000007a50
1618388963.815,131,2,0020800000000000
1618388963.816,535,1,1a2c1a301a081a18
1618388963.817,145,2,7f397f4e757b1000
1618388963.819,359,1,727f3a00001a0100
1618388963.820,359,2,727f3a00001a0100
1618388963.821,118,1,3e3d400071010000
1618388963.824,118,2,3e3d400071010000
1618388963.825,2015,1,0201440000000000
1618388963.826,71,2,2000000000000000
1618388963.845,512,1,00007f407f470000
1618388963.846,512,2,00007f407f470000
1618388963.847,936,1,0100274100000000
1618388963.848,936,2,0100274100000000
1618388963.849,609,1,0000600060000000
1618388963.852,609,2,0000600060000000
1618388963.853,1200,1,6500800070000809
1618388963.855,133,2,7c28000057500102
1618388963.857,71,1,2000000000000000
1618388963.859,71,2,2000000000000000
1618388963.861,2024,1,0441447765000000
1618388963.861,130,2,6900142462800000
1618388963.863,359,1,727f3900001a0200
1618388963.865,359,2,727f3900001a0200
1618388963.866,531,1,0101000000121c41
1618388963.867,532,2,8000000000007780
1618388963.869,133,1,7c2a000057700102
1618388963.871,71,2,2000000000000000
1618388963.872,1072,1,0300764b7c01126f
1618388963.874,146,2,6f5570277370215d
1618388963.875,359,1,727f3900001a0200
1618388963.877,359,2,727f3900001a0200
1618388963.879,118,1,3e42400071010000
1618388963.880,119,2,2231082d7f080a22
1618388963.880,71,1,2000000000000000
1618388963.882,71,2,2000000000000000
1618388963.883,65,1,0000000000000000
1618388963.885,376,2,000002010e6d426d
1618388963.886,936,1,0100273e00000000
1618388963.886,936,2,0100273e00000000
1618388963.887,578,1,026c204322000001
1618388963.889,578,2,026c204322000001
1618388963.894,1109,1,0000000000000000
1618388963.895,133,2,7c31000054500102
1618388963.897,71,1,2000000000000000
1618388963.898,71,2,2000000000000000
1618388963.899,130,1,6e00142462800000
1618388963.900,130,2,6e00142462800000
1618388963.902,359,1,727f3a00001a0100
1618388963.903,359,2,727f3a00001a0100
1618388963.904,531,1,0101000000121c41
1618388963.907,534,2,4b3e1d7f56000000
1618388963.908,71,1,2000000000000000
1618388963.910,71,2,2000000000000000
1618388963.911,130,1,6f00142462800000
1618388963.912,145,2,7f4e7f523e3f1000
1618388963.917,359,1,727f3a00001a0100
1618388963.918,359,2,727f3a00001a0100
1618388963.920,146,1,6f50702673646f3f
1618388963.922,71,1,2000000000000000
1618388963.921,118,2,3e4d400071010000
1618388963.924,71,2,2000000000000000
1618388963.926,65,1,0000000000000000
1618388963.927,514,2,047f180060002258
1618388963.928,936,1,0100273500000000
1618388963.944,936,2,0100273500000000
1618388963.945,817,1,40413d7002580c00
1618388963.948,71,1,2000000000000000
1618388963.946,118,2,3e51400071010000
1618388963.951,133,2,7c3f00003c100102
1618388963.952,357,1,1040000000000000
1618388963.952,71,2,2000000000000000
1618388963.954,2024,1,0341455d00000000
1618388963.955,130,2,7300142463800000
1618388963.957,359,1,727f3800001a0100
1618388963.967,359,2,727f3800001a0100
1618388963.968,531,1,0101000000121b41
1618388963.969,532,2,8000000000007120
1618388963.971,71,1,2000000000000000
1618388963.976,71,2,2000000000000000
1618388963.977,516,1,3f3d7d0673000000
1618388963.979,145,2,7e2e7f684d211000
1618388963.980,359,1,727f3a00001a0100
1618388963.981,359,2,727f3a00001a0100
1618388963.982,145,1,7e2e7f6800000000
1618388963.994,118,2,3e5c400071010000
1618388963.996,131,1,0020800000000000
1618388963.997,131,2,0020800000000000
1618388964.019,512,1,00007f3f7f460000
1618388964.021,512,2,00007f3f7f460000
1618388964.022,936,1,0100272900000000
1618388964.023,936,2,0100272900000000
1618388964.024,578,1,026c204a22000001
1618388964.027,1045,1,22732c4808300830
1618388964.025,578,2,026c204a22000001
1618388964.028,133,2,7c4d000034700102
1618388964.031,71,1,2000000000000000
1618388964.033,71,2,2000000000000000
1618388964.043,130,1,7800142463800000
1618388964.057,130,2,7800142463800000
1618388964.059,359,1,727f3c00001b0000
1618388964.061,359,2,727f3c00001b0000
1618388964.063,531,1,0101000000121b41
1618388964.064,532,2,8000000000007e10
1618388964.067,71,1,2000000000000000
1618388964.070,145,1,7e2b7f7000000000
1618388964.068,71,2,2000000000000000
1618388964.071,74,2,0200000000000040
1618388964.073,359,1,727f3c00001b0100
1618388964.076,359,2,727f3c00001b0100
1618388964.078,118,1,3e69400071010000
1618388964.080,118,2,3e69400071010000
1618388964.081,71,1,2000000000000000
1618388964.083,71,2,2000000000000000
1618388964.085,514,2,044678006000227b
1618388964.084,65,1,0000000000000000
1618388964.085,936,1,0100271a00000000
1618388964.087,936,2,0100271a00000000
1618388964.088,118,1,3e6c400071010000
1618388964.089,118,2,3e6c400071010000
1618388964.093,1046,1,5b020d2c01000000
1618388964.096,1200,2,6500800030000805
1618388964.097,71,1,2000000000000000
